PIN,pc1,pc2,pc3,pc4,pc5,pc6,pc7,lat,long_,Prairie_X,sale_amoun,sale_year
07-30-416-013,-3.258775978,-0.438418931,0.4445069,-0.126685235,0.540386086,-0.883656766,0.294756582,42.342202,-87.985563,0,200000,2007
07-30-416-016,-5.002111385,-0.07495012,-1.094756324,0.133077773,1.025164393,0.390272784,0.784625374,42.342203,-87.984897,0,115000,2008
07-31-101-004,-4.40259556,-0.485498704,-1.294485329,-0.69972432,1.34109383,1.165261008,-0.952359048,42.341699,-87.997504,0,187500,2006
07-31-101-023,-3.954376722,-0.379629488,-1.131051738,-0.614273467,1.82247754,1.404706594,1.24691479,42.340306,-87.997322,0,187900,2006
07-31-102-004,1.262493372,-2.849842836,1.847743939,-1.386797164,0.636347013,-1.514666714,-0.981931856,42.341647,-87.996291,0,340000,2007
07-31-102-005,-2.590726628,-0.236700714,0.101148543,-0.841267406,0.600984831,-1.402873062,0.822535166,42.341327,-87.996405,0,250000,2007
07-31-102-018,-4.14773603,-0.784393284,-0.963189539,-0.529310854,0.80672913,-0.426291921,1.616947116,42.342369,-87.994903,0,147000,2010
07-31-102-019,-3.783179205,-0.366914201,-0.353600221,-0.503533431,1.188747624,0.53342403,0.865033441,42.342178,-87.994844,0,232000,2007
07-31-102-023,-4.396282598,-0.237435346,-0.907380935,-0.431405265,1.235604785,0.291227204,-0.349892016,42.341508,-87.994615,0,200000,2006
07-31-103-009,-3.586513503,-0.621107485,-0.591778132,-0.46385637,1.312525717,-0.828673506,1.968571112,42.340942,-87.994035,0,157000,2009
07-31-103-014,-2.95941513,-0.325518066,0.640678278,-0.565584076,0.696037309,-0.661627389,0.845441035,42.341932,-87.993531,0,229900,2006
07-31-103-017,-3.462511214,0.094961562,-0.2048494,-0.750621625,0.675848588,0.273920243,-1.001717458,42.341438,-87.993534,0,193000,2006
07-31-103-022,-3.517716912,-0.040844519,0.050199595,-0.511123829,1.233739672,0.073320918,-0.519975912,42.340609,-87.993548,0,155000,2006
07-31-104-004,-4.454951649,-1.343124544,-2.079726806,-0.955697011,1.725563921,2.808065324,-1.671738849,42.340859,-87.995753,0,75000,2009
07-31-105-016,-1.565727683,-2.806857286,-0.570002766,-0.853082491,1.577481239,-1.251116768,0.869317226,42.340011,-87.99429,0,70000,2010
07-31-105-017,-4.258851811,-0.2141649,-1.072484344,-0.217621704,1.638711334,-0.832830303,0.404456265,42.340032,-87.994068,0,150000,2007
07-31-108-071,-3.255587788,1.678117028,1.375778085,-0.314034108,1.196238364,-0.419581336,-0.07899568,42.342201,-88.00017,0,109900,2006
07-31-108-072,-3.0881219,1.470589005,1.371992382,-0.374180809,1.186835856,-0.339914563,-0.075279458,42.342195,-88.00017,0,144900,2006
07-31-108-083,-3.250612023,1.682733378,1.36958374,-0.311932443,1.217251127,-0.423141566,-0.080153908,42.342135,-88.000171,0,109900,2006
07-31-108-084,-3.083145031,1.475206693,1.3657968,-0.372076009,1.207851375,-0.34347641,-0.076439336,42.34213,-88.000171,0,135900,2006
07-31-108-087,-3.248950507,1.684275704,1.367515684,-0.311223553,1.224262682,-0.424332596,-0.080544364,42.342113,-88.000171,0,113400,2006
07-31-108-092,-3.079819831,1.478293956,1.36165827,-0.370652022,1.221879876,-0.345861639,-0.077223497,42.342086,-88.000171,0,135900,2006
07-31-108-096,-3.078155078,1.479840175,1.359586609,-0.369933844,1.228899471,-0.3470574,-0.077618807,42.342064,-88.000171,0,135400,2006
07-31-108-112,-3.071481971,1.486041885,1.351284343,-0.367020282,1.25701271,-0.351861015,-0.079221264,42.341976,-88.000171,0,135900,2006
07-31-108-128,-3.064786323,1.492269783,1.342957424,-0.364042035,1.28518092,-0.35669667,-0.080856971,42.341888,-88.000172,0,140900,2006
07-31-108-132,-3.063108944,1.493830727,1.340871934,-0.36328748,1.292231358,-0.357910464,-0.081270993,42.341866,-88.000172,0,135900,2006
07-31-108-138,-3.060590394,1.496175042,1.337740991,-0.362148232,1.302813068,-0.359734759,-0.081895801,42.341833,-88.000172,0,104000,2008
07-31-108-143,-3.225541096,1.706043363,1.338399497,-0.300871695,1.322788944,-0.441220989,-0.086231891,42.341806,-88.000172,0,112400,2007
07-31-108-144,-3.058068893,1.498522788,1.33460684,-0.361000132,1.31340195,-0.361563332,-0.082525103,42.3418,-88.000172,0,135900,2006
07-31-108-188,-3.039519742,1.515793177,1.311569097,-0.352359811,1.391176464,-0.37505317,-0.087236727,42.341559,-88.000174,0,42500,2010
07-31-108-192,-3.037827616,1.517369111,1.309468995,-0.351553856,1.398259886,-0.376287732,-0.08767447,42.341537,-88.000174,0,135900,2006
07-31-108-200,-3.034439749,1.520525045,1.305264953,-0.349930629,1.412435334,-0.378762059,-0.088555544,42.341493,-88.000174,0,137900,2007
07-31-108-208,-3.143104706,1.458917361,1.14743427,-0.364708338,1.418766984,-0.365106585,-0.085031865,42.341449,-88.000174,0,145900,2006
07-31-108-212,-3.141704632,1.460022612,1.145738271,-0.364346106,1.424966216,-0.365879846,-0.085101047,42.341427,-88.000174,0,136900,2006
07-31-108-216,-3.140302114,1.461131204,1.144039285,-0.363978179,1.431172052,-0.366656796,-0.085173663,42.341405,-88.000174,0,142650,2006
07-31-108-220,-3.138897162,1.462243117,1.142337328,-0.363604574,1.437384459,-0.367437417,-0.085249699,42.341383,-88.000175,0,142424,2006
07-31-108-223,-3.304893607,1.670991324,1.144328997,-0.303000253,1.453200358,-0.447987995,-0.089120945,42.341367,-88.000175,0,109900,2006
07-31-108-224,-3.137489788,1.463358335,1.140632414,-0.363225305,1.443603403,-0.368221692,-0.085329142,42.341361,-88.000175,0,141900,2006
07-31-108-229,-3.135706878,1.464760011,1.138482247,-0.362738788,1.451416482,-0.369204395,-0.085431432,42.341334,-88.000175,0,132150,2007
07-31-108-239,-3.299182503,1.675490601,1.137438992,-0.301419225,1.478223813,-0.451149557,-0.089463872,42.341279,-88.000175,0,109900,2006
07-31-108-244,-3.130337876,1.468995201,1.132006021,-0.36122711,1.474912897,-0.37218656,-0.085770029,42.341251,-88.000175,0,136900,2006
07-31-108-247,-3.296312369,1.677759691,1.133976388,-0.300595081,1.490774432,-0.452751803,-0.089655412,42.341235,-88.000175,0,105000,2008
07-31-108-248,-3.128901281,1.470132111,1.130272745,-0.360810919,1.481192605,-0.37299038,-0.085868314,42.34123,-88.000175,0,49000,2010
07-31-108-249,-3.128541816,1.47041683,1.129839016,-0.360706016,1.482763445,-0.373191895,-0.085893408,42.341224,-88.000175,0,134900,2006
07-31-108-253,-3.127102691,1.471557657,1.128102473,-0.360282986,1.489050435,-0.374000185,-0.085995864,42.341202,-88.000176,0,140650,2006
07-31-108-259,-3.291991622,1.681186888,1.128762603,-0.299317744,1.509644611,-0.455181952,-0.089967724,42.341169,-88.000176,0,109900,2006
07-31-108-260,-3.124578895,1.473561662,1.125056917,-0.359529466,1.500067318,-0.375423177,-0.086183105,42.341164,-88.000176,0,43000,2010
07-31-108-263,-3.290546843,1.682335565,1.12701912,-0.298880972,1.515946976,-0.455999017,-0.090078403,42.341147,-88.000176,0,108300,2007
07-31-108-268,-3.121685879,1.475863693,1.121565757,-0.358647701,1.512681329,-0.377062514,-0.086409352,42.34112,-88.000176,0,41000,2010
07-31-108-271,-3.287650377,1.68464226,1.123523778,-0.297991001,1.528570239,-0.457643545,-0.090309527,42.341103,-88.000176,0,107400,2006
07-31-108-272,-3.120235926,1.477019365,1.119816001,-0.358198619,1.518997573,-0.377887366,-0.086527346,42.341098,-88.000176,0,136900,2006
07-31-108-275,-3.286198711,1.685800243,1.121771949,-0.297537834,1.534891074,-0.458470974,-0.090429944,42.341081,-88.000176,0,109900,2006
07-31-108-280,-3.117243442,1.479352736,1.116245327,-0.357265154,1.531776151,-0.379535729,-0.086765476,42.341054,-88.000176,0,135900,2006
07-31-108-284,-3.115671338,1.480534821,1.114402729,-0.356774253,1.538282525,-0.380355193,-0.086882983,42.341032,-88.000176,0,136900,2006
07-31-108-287,-3.281542531,1.689335476,1.116289073,-0.296082136,1.55431856,-0.460934726,-0.090785189,42.341015,-88.000177,0,43000,2010
07-31-108-290,-3.113308965,1.482313624,1.111633737,-0.356027792,1.548053364,-0.381590726,-0.087065219,42.340999,-88.000177,0,134900,2006
07-31-108-291,-3.279966495,1.690522853,1.114441725,-0.295581806,1.560835449,-0.461760099,-0.090908268,42.340994,-88.000177,0,109900,2006
07-31-108-295,-3.278388227,1.691713229,1.112591683,-0.295076111,1.567358301,-0.462588826,-0.091034511,42.340972,-88.000177,0,109900,2006
07-31-108-299,-3.276807737,1.692906588,1.110738961,-0.294565067,1.573887085,-0.46342089,-0.091163906,42.34095,-88.000177,0,107400,2006
07-31-108-305,-3.107381111,1.486790082,1.104684807,-0.354108911,1.572539013,-0.384712493,-0.087551895,42.340917,-88.000177,0,132500,2006
07-31-108-308,-3.106191818,1.487690365,1.103290536,-0.353716151,1.577446074,-0.385342436,-0.087654514,42.3409,-88.000177,0,136900,2006
07-31-108-311,-3.272053044,1.696504397,1.105164862,-0.293000014,1.593508715,-0.46593694,-0.091570863,42.340884,-88.000177,0,67000,2009
07-31-108-312,-3.104604181,1.488893303,1.101429205,-0.353187841,1.583993919,-0.386185232,-0.087794058,42.340878,-88.000177,0,61000,2009
07-31-108-316,-3.103014367,1.490099153,1.099565256,-0.352654252,1.590547561,-0.387031294,-0.087936696,42.340856,-88.000177,0,136900,2007
07-31-108-320,-3.101422387,1.491307899,1.097698703,-0.352115403,1.59710697,-0.387880606,-0.088082415,42.340834,-88.000178,0,157000,2006
07-31-108-324,-3.099828251,1.492519522,1.09582956,-0.351571308,1.603672114,-0.388733152,-0.088231202,42.340812,-88.000178,0,141900,2006
07-31-108-330,-3.097433028,1.494342318,1.093021023,-0.350745369,1.613530512,-0.390017998,-0.088460105,42.340779,-88.000178,0,127000,2006
07-31-108-331,-3.264085106,1.702558842,1.095822451,-0.290286173,1.626327121,-0.470195553,-0.092310903,42.340774,-88.000178,0,109900,2006
07-31-108-343,-3.259278733,1.706225635,1.090186287,-0.288595341,1.646086201,-0.472789115,-0.092791409,42.340708,-88.000178,0,112400,2007
07-31-108-348,-3.090218744,1.499848783,1.084561125,-0.348197521,1.643181654,-0.393915418,-0.089187605,42.340681,-88.000178,0,42000,2010
07-31-108-349,-3.089816705,1.500156352,1.08408964,-0.348052914,1.644832242,-0.394133807,-0.0892298,42.340675,-88.000178,0,134900,2006
07-31-108-350,-3.089414536,1.500464093,1.083618,-0.347907987,1.646483174,-0.394352391,-0.08927218,42.34067,-88.000178,0,134900,2006
07-31-108-360,-3.085386273,1.503550622,1.078893799,-0.346440936,1.663007984,-0.396548753,-0.089706447,42.340615,-88.000179,0,65000,2010
07-31-108-368,-3.082155344,1.506031541,1.075104592,-0.345244055,1.676246629,-0.398319451,-0.09006758,42.340571,-88.000179,0,137400,2007
07-31-108-372,-3.080537068,1.507275894,1.073206662,-0.344637938,1.682872531,-0.399209309,-0.090252649,42.340549,-88.000179,0,137900,2006
07-31-108-380,-3.077294463,1.509772577,1.069403599,-0.343410619,1.696140291,-0.400998079,-0.090631468,42.340505,-88.000179,0,136400,2006
07-31-108-388,-3.074043849,1.512279797,1.06559102,-0.342163296,1.709429147,-0.402798817,-0.091021776,42.340461,-88.000179,0,136400,2006
07-31-108-396,-3.070785305,1.514797426,1.061769034,-0.340896096,1.722738857,-0.404611397,-0.091423471,42.340417,-88.00018,0,137150,2006
07-31-108-400,-3.069153085,1.516060104,1.059854548,-0.340255082,1.729401459,-0.405522089,-0.091628556,42.340395,-88.00018,0,136400,2006
07-31-108-408,-3.065882796,1.51859311,1.056018655,-0.338958304,1.742742009,-0.407352199,-0.09204714,42.340351,-88.00018,0,137150,2006
07-31-108-412,-3.064244748,1.519863407,1.054097276,-0.338302572,1.749419897,-0.408271585,-0.092260614,42.340329,-88.00018,0,76000,2008
07-31-108-422,-3.060141234,1.523050088,1.049283923,-0.336641951,1.76613659,-0.410582564,-0.092806395,42.340275,-88.00018,0,84500,2010
07-31-108-437,-3.053963759,1.52785898,1.042037734,-0.334094428,1.791269664,-0.414082116,-0.093657116,42.340192,-88.000181,0,127400,2006
07-31-108-441,-3.052311987,1.529147114,1.040100191,-0.333403709,1.797983413,-0.415021948,-0.0938904,42.34017,-88.000181,0,139900,2006
07-31-108-444,-3.051071941,1.53011479,1.038645605,-0.332882543,1.803021895,-0.415728633,-0.094067124,42.340154,-88.000181,0,145000,2006
07-31-108-453,-3.047345589,1.533025844,1.034274561,-0.33130304,1.818153516,-0.417857931,-0.094606295,42.340104,-88.000181,0,136900,2007
07-31-108-456,-3.046101413,1.533998851,1.032815135,-0.330771224,1.823202741,-0.418570758,-0.094789002,42.340088,-88.000181,0,136650,2006
07-31-201-004,-4.105238887,0.227813429,-0.496915668,-0.506751854,0.682919393,0.397716785,0.573778432,42.341557,-87.990161,0,185000,2007
07-31-201-006,-1.85999644,-0.60654371,1.615358749,-0.46668268,0.731324204,-1.741400807,0.137898176,42.341228,-87.990163,0,239000,2006
07-31-202-009,-3.878938308,0.077067885,0.335272645,-0.332921149,0.698730099,0.200857798,-0.278630781,42.341638,-87.98894,0,159450,2007
07-31-203-004,-3.711269232,-0.507994401,-0.724034636,-0.420327042,0.520282897,-0.817310655,1.334845364,42.341745,-87.987562,0,211500,2006
07-31-203-007,-3.739532545,-0.30320606,-0.5911304,-0.513235264,0.676537828,1.092306376,0.627248108,42.341746,-87.986896,0,205000,2006
07-31-204-008,-5.498167149,-0.945352958,-2.676485404,0.544280369,-0.300667156,1.715240375,-4.382845391,42.340983,-87.983965,0,173000,2007
07-31-205-006,-3.737278335,-0.771197825,-0.484609314,-0.290748077,1.233216677,0.517722585,1.165568873,42.341115,-87.988319,0,195000,2006
07-31-205-021,-3.429519296,-0.842831356,-0.600392428,-0.648582512,0.533517649,0.550284991,-3.21658082,42.341128,-87.984902,0,158000,2009
07-31-205-022,-3.223319553,-0.537073585,0.378727751,-0.200918139,0.865136568,0.242279971,-0.620771146,42.341128,-87.984643,0,135000,2009
07-31-205-027,-0.838597361,-1.012653023,2.051535282,-0.495490411,0.925853517,-1.070508067,0.548190468,42.3405,-87.988484,0,248900,2007
07-31-205-028,-1.042310915,-2.223973163,0.950160802,-1.036215458,1.174242507,2.29182223,0.576147223,42.340618,-87.988264,0,216000,2007
07-31-205-029,-3.058291516,-1.111590713,-0.83824155,-0.501114252,0.900635314,-0.161161453,0.617288099,42.340626,-87.988,0,190000,2008
07-31-205-031,-1.815380786,-1.35934735,0.264475016,-0.75080877,0.732780688,-0.370253665,0.054697975,42.340645,-87.98742,0,180000,2010
07-31-205-035,-4.84385697,-1.641970795,-2.744209711,-0.898515016,1.137847981,2.02539394,-6.627140891,42.340675,-87.986391,0,155000,2010
07-31-302-003,0.775014777,-3.138687003,0.226688712,-1.2711341,1.327926933,-1.014470918,-0.138926698,42.334544,-88.002413,0,473500,2006
07-31-303-008,1.089486466,-4.122817838,-0.099707761,-1.089151597,0.80307917,-1.376516648,-0.585449319,42.334606,-87.996952,0,332000,2009
07-31-304-014,-0.250956982,-2.661916314,0.030184487,-0.58618044,0.416079739,-0.138789503,-1.585536439,42.331739,-87.994926,0,372000,2010
07-31-304-019,0.243793575,-5.513699345,-1.600020819,-0.869380511,-0.226141585,-3.113502332,-3.631092856,42.330061,-87.993599,0,505000,2008
07-31-305-009,2.615180874,-5.764262119,0.05401616,-1.320019306,0.487149269,-3.734984986,-0.833129939,42.332846,-87.998606,0,399000,2010
07-31-305-011,-0.040102651,-3.266161384,0.045526714,-0.694181342,1.280834199,0.786365136,-0.911063341,42.332781,-87.997743,0,285000,2010
07-31-306-005,-0.010474722,-3.511517665,-0.695013329,-1.308818759,1.21576329,0.767444817,-0.968916803,42.332924,-88.00082,0,300000,2010
07-31-307-004,1.432244847,-5.246147853,-0.699654085,-1.416715978,0.704243455,0.535223976,0.109780999,42.330811,-87.997944,0,400000,2006
07-31-307-005,1.880437107,-4.049141755,0.690311504,-1.029667067,0.63172481,-1.781958014,-0.66086186,42.330674,-87.997424,0,370000,2010
07-31-307-008,-0.164212907,-4.485487785,-1.438578468,-1.066822892,0.682238077,0.105365076,-7.062062074,42.330287,-87.995594,0,300000,2010
07-31-307-012,2.005323851,-6.828443945,-1.315383347,-0.893378136,0.083947687,-7.74514389,-1.072085282,42.331637,-87.996771,0,595000,2006
07-31-307-013,-0.410949818,-5.136269816,-2.280281831,-1.17606928,0.899828244,1.370263052,-9.078894588,42.331284,-87.996563,0,285000,2010
07-31-308-001,0.351990629,-5.239097467,-1.555379529,-1.905276991,1.260311531,-0.834266403,-3.906125375,42.330326,-88.004018,0,230000,2008
07-31-309-001,-1.345533262,-4.801480971,-2.485807518,-1.10957092,2.009687008,-0.714242185,1.066606742,42.330164,-88.002967,0,452000,2008
07-31-310-015,-0.310033569,-3.192468142,-0.757032637,-0.901571984,0.892514903,-2.291280799,0.226146075,42.328214,-88.001425,0,387500,2010
10-01-103-004,2.322239535,-1.321453927,0.244957799,-0.462521297,0.600637653,2.446854567,-2.373615043,42.327245,-88.018901,1,423823,2010
10-01-103-006,1.882430571,-0.399590549,0.575241549,-0.047936747,0.365579913,1.274790445,0.215256659,42.327245,-88.01831,1,344670,2008
10-01-103-009,2.534501933,-1.455769656,0.527968179,-0.283405769,0.117672014,0.984765205,0.02122357,42.327245,-88.017422,1,482000,2010
10-01-103-010,1.88844337,-0.4261055,0.769254066,-0.124588184,0.099611976,0.873605395,0.661734882,42.327245,-88.017126,1,376888,2009
10-01-103-012,1.62665057,-0.140162326,0.837492704,-0.181576041,0.149976808,2.519080906,0.865349528,42.327245,-88.016535,1,323000,2009
10-01-103-013,2.734800815,-1.882495717,0.561496412,-0.377386971,-0.183190879,1.21933178,-0.007643428,42.327245,-88.016239,1,431635,2007
10-01-103-018,3.273376736,-2.725127802,0.676434551,-0.770801751,-0.366948897,2.797237422,1.066862617,42.327245,-88.01476,1,341500,2010
10-01-106-007,0.851896196,0.752043484,0.745136924,0.692838643,1.416469407,2.203503576,1.417088863,42.32148,-88.014689,1,399142,2006
10-01-106-010,0.737767367,0.896943064,0.745873028,0.736493318,1.429021889,2.147135341,1.413680698,42.321464,-88.014689,1,474546,2007
10-01-106-011,1.372444287,0.911672692,0.780757839,0.438703106,1.118205634,2.05389101,1.119509676,42.321458,-88.014689,1,388621,2006
10-01-106-013,0.634079498,1.028848485,0.746404451,0.776378367,1.440878013,2.095764424,1.410510487,42.321447,-88.014689,1,377952,2006
10-01-201-011,2.309950614,-2.108485766,0.352612489,-0.186336352,-0.450722368,0.498753787,-0.103228422,42.325145,-88.010383,1,515500,2006
10-01-201-016,3.758243378,-2.879101263,0.995817207,-0.39310168,-0.512164111,-0.5402249,0.703913546,42.324436,-88.010062,1,560000,2007
10-01-201-017,1.70211625,-0.706990301,0.723577561,0.150271469,-0.226375664,0.680043639,-0.22734337,42.324589,-88.009749,1,394233,2009
10-01-202-001,3.477872945,-2.125333996,0.083938851,-1.672423302,-0.891599276,1.254755178,0.452882423,42.327778,-88.0101,1,529500,2008
10-01-203-002,2.903450077,-1.838335549,0.203794924,-1.224519515,-0.343888276,0.056750784,1.752995332,42.327659,-88.008482,1,405000,2009
10-01-203-003,2.638858927,-0.962157438,0.017949672,-1.305381324,-0.452447633,1.220563207,0.85413146,42.327624,-88.008227,1,357500,2009
10-01-204-008,1.42784963,0.453854306,-0.167293185,-0.875337189,-0.303895162,0.876975231,0.672984097,42.327493,-88.007277,1,279000,2008
10-01-204-010,1.564582578,-0.487964414,0.666991899,-0.041957192,0.199818303,1.390472203,0.379149542,42.327421,-88.006749,1,365700,2008
10-01-204-011,2.762174108,-1.81822629,0.728421553,-0.485047563,0.257945208,2.604180887,0.717255607,42.327381,-88.006465,1,473000,2006
10-01-204-013,1.686841242,-0.624451997,0.553510585,-0.037538029,0.321563829,1.142514183,0.826999755,42.327371,-88.005895,1,375500,2006
10-01-206-003,3.403800311,-2.8446342,0.600080476,-0.419213356,-0.157220568,-0.185372223,1.257123424,42.325106,-88.007223,1,480000,2008
10-01-206-004,1.149906711,-0.776629406,0.57260599,0.372310522,0.553840706,1.788324473,0.692158221,42.324986,-88.006871,1,349000,2009
10-01-206-011,2.029421152,-1.524132654,0.781742807,0.210399975,0.465023844,1.421816918,0.617441043,42.323806,-88.007928,1,382312,2009
10-01-206-017,2.216078944,-1.232285439,0.449109244,0.112183953,0.318335702,1.878913945,0.322651047,42.323114,-88.007621,1,382500,2008
